Ad_ID,Ad_Type,Visual_Complexity,Clicks,Time_Spent,Engagement_Score,Age_Group,Gender,Device_Type,CTR,Conversion_Rate,Bounce_Rate,Frame_Data,User_Movement_Data,Age_Group_Numeric,Movement_Numeric,Visual_Complexity_Numeric,Ad_Type_Numeric
719,3D,Medium,128,39,78,18-24,Female,Tablet,5.603055443524644,0.7771857836134419,19.474715977034748,frame_sequence_718,movement_pattern_718,0,2,2,1
720,2D,Medium,226,59,73,45-54,Female,Mobile,5.517579788272602,0.1899039088198085,20.515763605554074,frame_sequence_719,movement_pattern_719,3,3,2,0
721,AR,Low,307,38,85,35-44,Male,Mobile,5.913171420295571,1.9541115650558778,21.330383631346475,frame_sequence_720,movement_pattern_720,2,1,1,2
722,2D,Low,35,27,80,25-34,Female,Mobile,5.943415760477876,2.5345545114406653,23.977145793038797,frame_sequence_721,movement_pattern_721,1,0,1,0
723,2D,Medium,115,4,68,18-24,Female,Desktop,5.243336362546362,3.1261528512902785,19.300230449023754,frame_sequence_722,movement_pattern_722,0,1,2,0
724,2D,High,102,25,74,25-34,Male,Tablet,5.497732768052576,3.093928369384307,24.501939684498296,frame_sequence_723,movement_pattern_723,1,4,0,0
725,AR,Medium,253,19,85,25-34,Female,Mobile,5.838093734184175,10.98849380641715,20.92506495767732,frame_sequence_724,movement_pattern_724,1,0,2,2
726,3D,Medium,89,29,80,25-34,Male,Mobile,6.600843420958595,2.7251906303196085,23.447371055018355,frame_sequence_725,movement_pattern_725,1,2,2,1
727,3D,Low,80,40,81,18-24,Female,Mobile,5.654597832943336,0.780645328707454,19.189082825050928,frame_sequence_726,movement_pattern_726,0,3,1,1
728,AR,Medium,158,61,74,35-44,Male,Mobile,5.944828962283439,1.016954870030654,16.115419003871015,frame_sequence_727,movement_pattern_727,2,2,2,2
729,AR,Medium,269,27,75,25-34,Male,Mobile,5.5885955857719605,4.441824020089383,21.197551493598716,frame_sequence_728,movement_pattern_728,1,4,2,2
730,3D,Medium,233,20,80,25-34,Female,Desktop,6.3947127849004,3.530509210414802,23.665347172541846,frame_sequence_729,movement_pattern_729,1,1,2,1
731,3D,High,167,39,85,25-34,Female,Desktop,5.578795119215576,1.7013584098640226,19.512947633566487,frame_sequence_730,movement_pattern_730,1,0,0,1
732,2D,Low,117,43,81,45-54,Male,Mobile,5.737143813363022,0.3901050288017804,18.485768339830365,frame_sequence_731,movement_pattern_731,3,4,1,0
733,3D,Medium,315,31,74,18-24,Male,Desktop,5.470846156504142,0.4030060396305093,18.471956775388506,frame_sequence_732,movement_pattern_732,0,2,2,1
734,2D,Medium,132,49,91,45-54,Male,Desktop,6.123078644144135,3.360730161875142,23.566607673527304,frame_sequence_733,movement_pattern_733,3,4,2,0
735,AR,Medium,75,3,86,25-34,Male,Mobile,5.815987137589943,5.839230098374706,23.048422308487297,frame_sequence_734,movement_pattern_734,1,2,2,2
736,2D,High,144,14,73,35-44,Female,Desktop,5.617628573885609,0.13873060644531193,20.985581829207504,frame_sequence_735,movement_pattern_735,2,4,0,0
737,2D,High,276,12,80,45-54,Female,Desktop,5.938402300988966,3.52099179437887,19.959940612606665,frame_sequence_736,movement_pattern_736,3,4,0,0
738,2D,High,104,27,81,25-34,Male,Desktop,5.941313857251325,1.0797341850167832,21.959906287571997,frame_sequence_737,movement_pattern_737,1,4,0,0
739,3D,High,53,12,74,18-24,Female,Desktop,6.247642533935459,3.1858127890210857,16.8312699482498,frame_sequence_738,movement_pattern_738,0,1,0,1
740,3D,Low,188,16,60,45-54,Male,Desktop,7.038169345205148,5.734627163835139,22.630687459105182,frame_sequence_739,movement_pattern_739,3,0,1,1
741,2D,Low,315,13,83,18-24,Female,Mobile,5.736526012116062,0.4203281274508021,20.450392206692207,frame_sequence_740,movement_pattern_740,0,4,1,0
742,3D,Low,315,24,80,25-34,Female,Desktop,5.830204319266812,0.9771452476854873,17.791642184879485,frame_sequence_741,movement_pattern_741,1,0,1,1
743,AR,High,188,44,78,18-24,Male,Tablet,5.95139902346673,0.832336976715925,21.550786439444728,frame_sequence_742,movement_pattern_742,0,0,0,2
744,3D,Low,48,27,86,25-34,Female,Desktop,5.67985714970069,1.2547266225005953,18.957864141731374,frame_sequence_743,movement_pattern_743,1,3,1,1
745,2D,Low,173,48,90,25-34,Male,Mobile,6.070402624958557,4.663936928089986,20.53603470881885,frame_sequence_744,movement_pattern_744,1,3,1,0
746,2D,Low,51,4,67,18-24,Male,Desktop,5.917603907667998,2.692575421682005,20.39051637099536,frame_sequence_745,movement_pattern_745,0,3,1,0
747,AR,Low,85,47,85,25-34,Male,Mobile,5.184805509506735,1.2390618446910675,21.905903965984542,frame_sequence_746,movement_pattern_746,1,0,1,2
748,2D,Low,136,17,81,45-54,Female,Mobile,5.5347454260705105,0.9704943289453573,20.050043667320786,frame_sequence_747,movement_pattern_747,3,4,1,0
749,2D,High,171,9,78,18-24,Male,Mobile,5.665975917896727,4.041546493224868,19.208931631957427,frame_sequence_748,movement_pattern_748,0,2,0,0
750,AR,Medium,247,16,76,25-34,Female,Mobile,6.176532423307984,0.5427354300359171,18.51074679904521,frame_sequence_749,movement_pattern_749,1,0,2,2
751,AR,Low,315,39,92,18-24,Male,Desktop,5.544948718357541,0.4389026388818314,18.347167891525736,frame_sequence_750,movement_pattern_750,0,2,1,2
752,3D,High,74,59,81,45-54,Male,Mobile,5.772776839190901,0.5867588493416237,20.726463884154814,frame_sequence_751,movement_pattern_751,3,4,0,1
753,3D,Low,138,43,76,45-54,Female,Mobile,5.5248317575943195,0.9144541101450574,21.191189262935424,frame_sequence_752,movement_pattern_752,3,1,1,1
754,3D,High,107,22,76,35-44,Male,Tablet,5.537744709701603,2.9828082755024883,18.435685870399038,frame_sequence_753,movement_pattern_753,2,0,0,1
755,3D,Medium,96,22,67,35-44,Female,Desktop,5.342508237406211,0.8471165978318609,21.031986729261885,frame_sequence_754,movement_pattern_754,2,1,2,1
756,AR,Low,114,24,78,55+,Female,Mobile,5.300697450309792,7.3093102256275415,20.475249674460496,frame_sequence_755,movement_pattern_755,4,0,1,2
757,3D,High,220,10,69,45-54,Female,Desktop,6.239707629493665,1.0142461869270434,20.070812314926247,frame_sequence_756,movement_pattern_756,3,1,0,1
758,3D,High,194,12,74,18-24,Male,Mobile,6.018985696840225,1.4052897149905605,19.145922253779595,frame_sequence_757,movement_pattern_757,0,0,0,1
759,2D,High,140,32,81,45-54,Male,Desktop,5.918494707698339,1.0892342552234833,18.68166925604834,frame_sequence_758,movement_pattern_758,3,2,0,0
760,2D,Low,60,40,69,18-24,Male,Mobile,5.261492220499928,4.402771157236371,22.898106413868547,frame_sequence_759,movement_pattern_759,0,3,1,0
761,3D,Low,77,10,80,45-54,Female,Mobile,6.004360611874135,0.8011625033358805,19.501198244691473,frame_sequence_760,movement_pattern_760,3,1,1,1
762,2D,High,315,29,60,18-24,Female,Desktop,5.904467160415008,0.37446396998568904,20.3037299654759,frame_sequence_761,movement_pattern_761,0,2,0,0
763,2D,Low,76,31,80,55+,Male,Mobile,5.9820621669950915,0.6148622604891343,19.121711890475865,frame_sequence_762,movement_pattern_762,4,0,1,0
764,2D,Low,104,46,93,55+,Male,Mobile,5.576714521884065,1.4108241738917566,20.00146816983455,frame_sequence_763,movement_pattern_763,4,4,1,0
765,3D,High,272,47,70,18-24,Female,Mobile,6.5927775052084865,4.753629336896649,17.030985438522418,frame_sequence_764,movement_pattern_764,0,4,0,1
766,AR,Low,91,70,74,25-34,Male,Desktop,6.333132308210352,0.2812995328348402,20.175738604365982,frame_sequence_765,movement_pattern_765,1,3,1,2
767,2D,Medium,40,57,75,18-24,Male,Mobile,5.287508312478493,0.27555453900799376,17.76518298683735,frame_sequence_766,movement_pattern_766,0,1,2,0
768,3D,Medium,52,20,78,55+,Male,Tablet,6.127258590330909,5.886310778322155,21.88077722615681,frame_sequence_767,movement_pattern_767,4,3,2,1
769,3D,Low,161,34,90,25-34,Female,Desktop,5.666188182390179,1.2766776251762095,17.514869506075406,frame_sequence_768,movement_pattern_768,1,4,1,1
770,2D,Low,131,24,77,18-24,Male,Mobile,6.749650824149972,1.5602852336352528,18.049054419372407,frame_sequence_769,movement_pattern_769,0,1,1,0
771,3D,Medium,242,49,70,18-24,Male,Mobile,6.736789044713944,4.373244883436639,21.812806248668096,frame_sequence_770,movement_pattern_770,0,1,2,1
772,2D,High,128,77,84,35-44,Male,Mobile,5.953509105970104,1.1412756972210205,18.11443987691555,frame_sequence_771,movement_pattern_771,2,4,0,0
773,2D,Medium,253,13,75,18-24,Female,Mobile,6.134006549341608,2.0136446147896034,19.128447760412854,frame_sequence_772,movement_pattern_772,0,1,2,0
774,3D,Low,190,25,72,18-24,Female,Tablet,5.7116984935197,5.077545354273017,17.347830226539216,frame_sequence_773,movement_pattern_773,0,3,1,1
775,AR,High,276,16,70,35-44,Female,Tablet,6.2870026595627575,0.7905365148188296,19.23409955632921,frame_sequence_774,movement_pattern_774,2,0,0,2
776,2D,Low,43,16,78,35-44,Male,Mobile,5.614892800816802,4.325971511876518,16.67213923283493,frame_sequence_775,movement_pattern_775,2,0,1,0
777,2D,High,91,34,94,35-44,Male,Mobile,5.826918006435922,0.6999078766795874,20.74333694373101,frame_sequence_776,movement_pattern_776,2,0,0,0
778,3D,Low,57,32,73,55+,Female,Mobile,5.518985899730421,3.013655928984496,19.834038991365468,frame_sequence_777,movement_pattern_777,4,3,1,1
779,2D,High,96,29,85,18-24,Female,Desktop,5.806191594644883,2.2686954766249827,18.95085948301703,frame_sequence_778,movement_pattern_778,0,0,0,0
780,2D,Low,136,28,72,18-24,Male,Desktop,5.526208056172619,0.38371104315451343,17.391448109297528,frame_sequence_779,movement_pattern_779,0,3,1,0
781,3D,Medium,69,58,76,18-24,Male,Mobile,6.019664547049254,2.7800252081856365,19.749767228126323,frame_sequence_780,movement_pattern_780,0,3,2,1
782,2D,Low,92,29,60,35-44,Female,Desktop,5.319800274404795,3.5159579437497,19.814414223265185,frame_sequence_781,movement_pattern_781,2,3,1,0
783,2D,Medium,315,26,75,18-24,Female,Mobile,5.791565843567402,0.28113027898281656,20.67027623630248,frame_sequence_782,movement_pattern_782,0,2,2,0
784,3D,Low,271,23,70,25-34,Male,Desktop,6.177533502397715,2.0775493133962293,17.59708570073385,frame_sequence_783,movement_pattern_783,1,2,1,1
785,2D,Medium,131,39,80,25-34,Female,Mobile,5.7075415009843615,3.4182720307776826,19.980718455051427,frame_sequence_784,movement_pattern_784,1,4,2,0
786,AR,High,47,7,80,35-44,Female,Mobile,5.378904194358359,4.245194544767332,23.331399083604833,frame_sequence_785,movement_pattern_785,2,2,0,2
787,2D,Medium,126,33,79,55+,Female,Mobile,5.723165745996699,0.5441452923195086,20.083640127635363,frame_sequence_786,movement_pattern_786,4,4,2,0
788,2D,Medium,291,5,80,25-34,Female,Mobile,5.708958622617945,4.75177999636639,20.078451986630682,frame_sequence_787,movement_pattern_787,1,3,2,0
789,2D,Low,94,27,71,45-54,Female,Desktop,5.941586853415667,3.5484674522709656,19.23842131026334,frame_sequence_788,movement_pattern_788,3,2,1,0
790,AR,High,62,6,85,25-34,Male,Mobile,5.673838285122177,0.30635640870961156,22.667704379768907,frame_sequence_789,movement_pattern_789,1,2,0,2
791,AR,Low,315,1,84,25-34,Male,Mobile,6.3834395784468505,5.460732174257042,21.55166866626044,frame_sequence_790,movement_pattern_790,1,2,1,2
792,AR,High,96,74,79,35-44,Male,Mobile,5.693799377953192,0.5755475331846022,24.184624633208948,frame_sequence_791,movement_pattern_791,2,3,0,2
793,AR,Low,109,12,74,35-44,Male,Desktop,5.893630333681789,2.7349228969020816,20.306711860543455,frame_sequence_792,movement_pattern_792,2,4,1,2
794,2D,Low,315,20,78,18-24,Male,Desktop,5.835990192302029,1.8447762716194347,17.173669657465673,frame_sequence_793,movement_pattern_793,0,4,1,0
795,AR,Medium,201,32,78,18-24,Male,Mobile,5.584928610381132,0.15438053162427276,19.386017041235117,frame_sequence_794,movement_pattern_794,0,1,2,2
796,2D,Medium,177,23,85,35-44,Male,Mobile,6.061516722691893,0.6379509829487793,20.686211214066468,frame_sequence_795,movement_pattern_795,2,3,2,0
797,3D,Low,80,43,95,18-24,Male,Desktop,5.6059585893131345,3.637442060470048,19.997706851157826,frame_sequence_796,movement_pattern_796,0,0,1,1
798,AR,High,113,56,86,18-24,Male,Desktop,5.708527879724,0.9131909513215275,20.119400903071334,frame_sequence_797,movement_pattern_797,0,3,0,2
799,AR,High,97,4,87,35-44,Female,Tablet,6.137576647770276,0.477217996866638,17.696234525285945,frame_sequence_798,movement_pattern_798,2,0,0,2
800,2D,High,125,31,86,25-34,Female,Mobile,5.532192109578682,0.9097845994964009,20.16231463469446,frame_sequence_799,movement_pattern_799,1,4,0,0
801,AR,Medium,116,11,77,55+,Male,Mobile,5.581179485732467,2.8201241613111847,17.19942625827911,frame_sequence_800,movement_pattern_800,4,1,2,2
802,3D,High,286,25,85,18-24,Female,Desktop,5.8094824168066435,0.6247816542943105,24.740056595698857,frame_sequence_801,movement_pattern_801,0,0,0,1
803,2D,Medium,121,26,67,35-44,Male,Mobile,6.509072617670732,2.411559818246214,22.18773109025004,frame_sequence_802,movement_pattern_802,2,1,2,0
804,2D,Medium,154,37,78,25-34,Female,Desktop,5.588389949229696,0.3762053777928272,18.285084827084134,frame_sequence_803,movement_pattern_803,1,0,2,0
805,2D,High,120,24,74,25-34,Female,Mobile,6.982836496900566,6.137712486814231,20.86329369886606,frame_sequence_804,movement_pattern_804,1,1,0,0
806,3D,High,92,17,83,35-44,Male,Desktop,5.761049939000332,0.41841334841213207,17.813937163734582,frame_sequence_805,movement_pattern_805,2,4,0,1
807,AR,High,176,29,87,55+,Male,Mobile,5.899708546449503,0.4941651265151445,21.5786406265262,frame_sequence_806,movement_pattern_806,4,4,0,2
808,3D,Medium,150,22,76,45-54,Female,Desktop,5.621987310746228,7.3330094521469364,21.591553659758233,frame_sequence_807,movement_pattern_807,3,2,2,1
809,2D,High,118,4,77,18-24,Female,Desktop,5.755221070244513,0.37122269483070336,16.784632335605494,frame_sequence_808,movement_pattern_808,0,0,0,0
810,2D,Medium,144,43,74,25-34,Female,Desktop,6.329929544205197,3.893154745804467,21.896228961030438,frame_sequence_809,movement_pattern_809,1,1,2,0
811,2D,Medium,115,81,72,35-44,Male,Mobile,6.220023599674389,1.5566540762029073,18.654831543970463,frame_sequence_810,movement_pattern_810,2,3,2,0
812,3D,Low,212,53,79,18-24,Male,Mobile,5.726347373846204,2.3170913423714294,22.07350048588226,frame_sequence_811,movement_pattern_811,0,3,1,1
813,2D,Medium,142,76,71,25-34,Female,Desktop,5.939617060685357,1.1003157609455305,19.25911813269815,frame_sequence_812,movement_pattern_812,1,2,2,0
814,3D,Medium,194,20,78,18-24,Male,Mobile,5.3987139699907685,1.6271688668631445,19.14110247130736,frame_sequence_813,movement_pattern_813,0,2,2,1
815,AR,High,230,76,85,55+,Female,Desktop,5.797385572590265,0.46307689616074,16.756737021034645,frame_sequence_814,movement_pattern_814,4,3,0,2
816,AR,Low,94,34,73,25-34,Female,Mobile,5.717373058100516,1.887014540806128,22.882027293177536,frame_sequence_815,movement_pattern_815,1,1,1,2
817,2D,High,229,40,82,18-24,Female,Mobile,5.746977774289208,5.988422262398469,17.03547254163378,frame_sequence_816,movement_pattern_816,0,3,0,0
818,2D,Low,243,43,67,25-34,Male,Mobile,6.182768753796302,1.5995967355892606,20.012601763803417,frame_sequence_817,movement_pattern_817,1,3,1,0
819,2D,Medium,57,35,83,18-24,Male,Desktop,5.853824968976801,4.7578122530347144,20.771179373072556,frame_sequence_818,movement_pattern_818,0,4,2,0
820,AR,Medium,150,31,75,25-34,Male,Mobile,6.011129728096277,2.200579156051526,19.379307419179234,frame_sequence_819,movement_pattern_819,1,0,2,2
821,3D,High,84,4,83,18-24,Male,Mobile,6.218477370277215,1.8715480465490129,19.90187248476182,frame_sequence_820,movement_pattern_820,0,1,0,1
822,AR,High,139,32,82,25-34,Male,Desktop,5.63238453334236,1.1776729128581533,16.827266876350695,frame_sequence_821,movement_pattern_821,1,1,0,2
823,2D,Low,76,36,67,25-34,Female,Desktop,5.887119166128348,1.6164402698294131,22.781217697293542,frame_sequence_822,movement_pattern_822,1,4,1,0
824,2D,Medium,114,17,80,18-24,Female,Mobile,5.459349037327982,1.5460605041858728,20.1449985486344,frame_sequence_823,movement_pattern_823,0,1,2,0
825,AR,Medium,315,29,77,35-44,Male,Desktop,6.610098428059709,3.874328462620403,21.28755736750015,frame_sequence_824,movement_pattern_824,2,3,2,2
826,2D,Medium,55,18,84,25-34,Female,Desktop,5.5549477442411845,2.420767817757461,21.357307293937914,frame_sequence_825,movement_pattern_825,1,0,2,0
827,2D,Medium,66,36,88,35-44,Male,Desktop,5.581220674650071,0.2901680576459439,22.374823965063346,frame_sequence_826,movement_pattern_826,2,4,2,0
828,3D,Medium,212,1,68,45-54,Female,Desktop,6.161481989790119,0.806786060082127,18.478794593580623,frame_sequence_827,movement_pattern_827,3,0,2,1
829,3D,Low,192,22,79,55+,Male,Mobile,5.43187383328446,3.3821319993918535,20.37312689730286,frame_sequence_828,movement_pattern_828,4,0,1,1
830,3D,Medium,240,41,76,18-24,Male,Mobile,5.921539701289999,0.9796079267866455,20.995696508327782,frame_sequence_829,movement_pattern_829,0,3,2,1
831,2D,High,83,7,81,25-34,Male,Tablet,6.408311163175449,0.35918683563080755,20.35398158501262,frame_sequence_830,movement_pattern_830,1,0,0,0
832,AR,Low,266,11,72,55+,Female,Mobile,5.5880913845988465,6.476950243060724,19.134501376620165,frame_sequence_831,movement_pattern_831,4,2,1,2
833,2D,High,106,45,75,35-44,Male,Mobile,6.37262820208234,0.8991586591895615,22.37685343562282,frame_sequence_832,movement_pattern_832,2,2,0,0
834,3D,Medium,88,43,80,25-34,Female,Desktop,5.391071041549022,2.185823870093589,17.466782435153178,frame_sequence_833,movement_pattern_833,1,3,2,1
835,AR,High,248,26,67,55+,Female,Mobile,6.12682798237519,2.8378580403853984,22.341813266404056,frame_sequence_834,movement_pattern_834,4,3,0,2
836,2D,High,131,4,70,45-54,Female,Mobile,5.7526349878536704,0.1928702025909485,20.903495125508933,frame_sequence_835,movement_pattern_835,3,0,0,0
837,2D,Low,113,43,75,18-24,Female,Mobile,6.04735838292155,4.370461674567075,18.250486163398442,frame_sequence_836,movement_pattern_836,0,0,1,0
838,3D,Low,137,27,67,35-44,Male,Mobile,5.966161017096384,2.084680117540417,17.021438290083037,frame_sequence_837,movement_pattern_837,2,1,1,1
839,3D,High,121,5,81,45-54,Male,Mobile,6.167533225475931,2.6876686604927014,19.284515301747238,frame_sequence_838,movement_pattern_838,3,0,0,1
840,2D,Medium,82,23,73,45-54,Male,Mobile,5.8467063150074114,0.004953290237275572,18.646065492772337,frame_sequence_839,movement_pattern_839,3,2,2,0
841,AR,High,83,11,71,25-34,Male,Desktop,5.73950836090708,0.227550695996305,16.567035390620582,frame_sequence_840,movement_pattern_840,1,2,0,2
842,3D,Medium,249,55,80,25-34,Female,Mobile,5.68096247140763,1.9451898436212196,20.146807808652312,frame_sequence_841,movement_pattern_841,1,4,2,1
843,3D,High,103,25,67,45-54,Female,Mobile,5.538935138953515,1.4507880244490778,18.757684325511427,frame_sequence_842,movement_pattern_842,3,2,0,1
844,2D,Low,132,25,79,18-24,Female,Mobile,6.148569255903019,0.294958267295205,23.093491702695477,frame_sequence_843,movement_pattern_843,0,2,1,0
845,2D,Medium,191,53,65,25-34,Female,Mobile,5.8302702595730755,2.3727607672022155,21.393582069105115,frame_sequence_844,movement_pattern_844,1,3,2,0
846,AR,High,151,50,76,45-54,Female,Mobile,6.122805803180986,2.286207192146091,18.37130861853961,frame_sequence_845,movement_pattern_845,3,0,0,2
847,2D,Medium,315,49,77,25-34,Female,Mobile,5.353175700153206,0.6468413746626926,20.597734892403544,frame_sequence_846,movement_pattern_846,1,4,2,0
848,AR,Low,65,41,78,18-24,Male,Tablet,5.964483854626356,7.033677414906251,18.19988984740681,frame_sequence_847,movement_pattern_847,0,2,1,2
849,3D,High,110,18,84,45-54,Female,Tablet,5.766237286146681,2.08892606952677,20.62450033396583,frame_sequence_848,movement_pattern_848,3,0,0,1
850,3D,Low,60,15,72,18-24,Female,Mobile,5.843682428838802,0.8791116863976403,24.2652467612705,frame_sequence_849,movement_pattern_849,0,3,1,1
851,3D,Medium,149,8,91,25-34,Male,Desktop,5.577398356070102,0.5409899226150626,20.967582184369206,frame_sequence_850,movement_pattern_850,1,1,2,1
852,AR,High,95,53,79,25-34,Male,Mobile,6.445440942927695,2.5930097495428517,20.283939445415868,frame_sequence_851,movement_pattern_851,1,0,0,2
853,2D,High,238,18,74,18-24,Male,Mobile,6.063988374911805,2.018789145659493,18.247961513428418,frame_sequence_852,movement_pattern_852,0,0,0,0
854,2D,Low,39,33,68,18-24,Female,Desktop,6.150057747306031,4.458402750034844,18.97986490928492,frame_sequence_853,movement_pattern_853,0,1,1,0
855,2D,Low,128,38,76,25-34,Female,Mobile,6.176993793463174,2.673913363924611,19.1418856715842,frame_sequence_854,movement_pattern_854,1,2,1,0
856,2D,Medium,210,34,73,18-24,Male,Desktop,5.840051775556231,0.1635617294479435,19.75509144789433,frame_sequence_855,movement_pattern_855,0,0,2,0
857,AR,Low,128,24,79,25-34,Female,Mobile,5.452646880744884,1.2733926567350835,19.20429569004842,frame_sequence_856,movement_pattern_856,1,1,1,2
858,2D,High,315,29,70,18-24,Male,Desktop,5.5099182977726056,1.7768152668881476,20.10659985100397,frame_sequence_857,movement_pattern_857,0,1,0,0
859,AR,Medium,134,60,67,18-24,Female,Desktop,5.6572085624766615,1.4071716438449595,16.834139038391797,frame_sequence_858,movement_pattern_858,0,4,2,2
860,AR,Medium,135,67,80,35-44,Male,Mobile,5.786132662729944,0.9497915065108529,19.18673318715625,frame_sequence_859,movement_pattern_859,2,4,2,2
861,2D,High,275,29,80,18-24,Female,Mobile,7.140681830173683,0.9986896446831299,17.503249261141093,frame_sequence_860,movement_pattern_860,0,1,0,0
862,AR,High,160,14,83,35-44,Female,Desktop,5.431492181748336,0.6863673807869328,21.64780141686293,frame_sequence_861,movement_pattern_861,2,1,0,2
863,2D,High,223,21,83,35-44,Female,Mobile,6.253243745867113,4.43988230322798,18.48281490877575,frame_sequence_862,movement_pattern_862,2,1,0,0
864,2D,Medium,145,50,84,25-34,Male,Mobile,5.611003686755829,6.376231198737633,19.98196309976028,frame_sequence_863,movement_pattern_863,1,2,2,0
865,3D,Medium,198,3,79,35-44,Female,Tablet,6.203956282978227,0.6577802207508676,17.832265583286116,frame_sequence_864,movement_pattern_864,2,3,2,1
866,3D,Medium,83,23,78,25-34,Female,Mobile,5.510247550324222,0.7290892824514454,20.01605572410921,frame_sequence_865,movement_pattern_865,1,4,2,1
867,2D,Medium,47,7,83,45-54,Female,Mobile,5.878386344097528,4.6895639456785485,20.698468646146736,frame_sequence_866,movement_pattern_866,3,3,2,0
868,2D,Medium,86,41,73,25-34,Female,Tablet,6.133861948097408,10.45544912060296,18.20284368314588,frame_sequence_867,movement_pattern_867,1,4,2,0
869,2D,Low,186,56,87,25-34,Female,Mobile,6.466038476142658,6.3979882626936755,20.145520796367745,frame_sequence_868,movement_pattern_868,1,2,1,0
870,AR,High,141,33,71,45-54,Female,Desktop,6.176212223699654,5.2871819118038275,20.744539147401955,frame_sequence_869,movement_pattern_869,3,1,0,2
871,3D,Medium,51,8,84,18-24,Female,Mobile,5.718301402683309,4.315231528369129,18.458510023973997,frame_sequence_870,movement_pattern_870,0,2,2,1
872,AR,High,67,58,62,35-44,Female,Desktop,5.690206023026628,2.5792587722116718,22.42513723929835,frame_sequence_871,movement_pattern_871,2,2,0,2
873,2D,Medium,163,18,83,18-24,Female,Mobile,5.8970960860243125,0.7901751871054942,19.174947635630733,frame_sequence_872,movement_pattern_872,0,1,2,0
874,3D,High,315,24,68,18-24,Female,Mobile,5.708635344492293,4.124998246283456,23.097682547377616,frame_sequence_873,movement_pattern_873,0,4,0,1
875,2D,Low,76,19,64,25-34,Female,Mobile,5.7703246393076,2.0891857673775958,19.100789270938744,frame_sequence_874,movement_pattern_874,1,2,1,0
876,2D,Low,57,20,81,25-34,Female,Desktop,5.4667629618441875,1.8838143771566378,18.308640144565274,frame_sequence_875,movement_pattern_875,1,4,1,0
877,AR,High,173,13,67,35-44,Female,Tablet,6.171090702240292,1.567779652500276,22.49233942081251,frame_sequence_876,movement_pattern_876,2,2,0,2
878,3D,High,292,27,86,25-34,Female,Mobile,5.764009361205531,4.17459416323096,16.101907044623005,frame_sequence_877,movement_pattern_877,1,3,0,1
879,2D,High,72,25,74,35-44,Female,Mobile,6.201719554697034,1.4342544844372873,21.975717867658,frame_sequence_878,movement_pattern_878,2,1,0,0
880,AR,Medium,236,32,74,25-34,Male,Mobile,6.04967091440148,2.2353940789728,22.327691537228432,frame_sequence_879,movement_pattern_879,1,2,2,2
881,3D,High,69,27,91,55+,Female,Desktop,6.75424364344528,1.5474807899909129,17.56946127510895,frame_sequence_880,movement_pattern_880,4,2,0,1
882,AR,High,115,27,87,45-54,Female,Desktop,5.6253522566726755,2.8272781686329482,18.784449300753582,frame_sequence_881,movement_pattern_881,3,3,0,2
883,2D,Low,128,5,83,35-44,Female,Mobile,6.791732396322079,0.9658518678129365,19.680369199336557,frame_sequence_882,movement_pattern_882,2,3,1,0
884,3D,Low,65,24,68,18-24,Female,Mobile,5.784648999602098,3.154859084220454,20.412470694234607,frame_sequence_883,movement_pattern_883,0,1,1,1
885,2D,Low,154,68,92,18-24,Female,Mobile,5.976390826563901,1.7023606819902595,21.52915304101292,frame_sequence_884,movement_pattern_884,0,3,1,0
886,AR,High,153,18,69,25-34,Female,Desktop,5.4976275131463,7.082266622795262,23.40431051375942,frame_sequence_885,movement_pattern_885,1,1,0,2
887,AR,Medium,315,14,62,25-34,Male,Desktop,6.318315684351593,0.8868838958689975,19.448018812370105,frame_sequence_886,movement_pattern_886,1,4,2,2
888,AR,Medium,50,9,83,18-24,Female,Mobile,5.310217432827927,3.1162225191358957,22.046470874224937,frame_sequence_887,movement_pattern_887,0,3,2,2
889,AR,High,88,55,61,25-34,Male,Mobile,5.436330956626418,1.014326939132566,26.57963145046635,frame_sequence_888,movement_pattern_888,1,2,0,2
890,2D,Low,64,9,71,45-54,Male,Mobile,5.835971817499736,0.911906928942649,20.734537822760924,frame_sequence_889,movement_pattern_889,3,3,1,0
891,2D,Low,45,26,60,25-34,Female,Desktop,5.547730519518662,2.314393283957025,20.579793746045155,frame_sequence_890,movement_pattern_890,1,3,1,0
892,AR,High,76,1,69,45-54,Female,Mobile,5.235972233570883,3.3987890895037607,21.402762343889577,frame_sequence_891,movement_pattern_891,3,0,0,2
893,3D,High,315,81,78,25-34,Female,Mobile,5.810790223961227,6.337267074733482,20.916187971184655,frame_sequence_892,movement_pattern_892,1,1,0,1
894,3D,Medium,155,44,71,35-44,Male,Desktop,5.836025520578095,3.273727616927101,22.059633026163006,frame_sequence_893,movement_pattern_893,2,1,2,1
895,3D,Medium,73,9,76,25-34,Male,Tablet,5.62398198344642,2.2595340909685837,23.06067535117574,frame_sequence_894,movement_pattern_894,1,0,2,1
896,3D,Medium,73,28,69,18-24,Female,Mobile,5.864190523476565,0.1298756059593396,17.098150037464467,frame_sequence_895,movement_pattern_895,0,2,2,1
897,2D,High,103,16,74,35-44,Female,Desktop,5.621362837434584,0.5897618143914694,20.509958412489716,frame_sequence_896,movement_pattern_896,2,1,0,0
898,3D,Medium,101,10,84,25-34,Female,Mobile,6.438557343382978,1.014565686172108,19.047837412921925,frame_sequence_897,movement_pattern_897,1,0,2,1
